SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
262664,Jun-21,KC498PP19N002865,해오름공원,해오름공원,620,관광명소
228986,Jun-21,KC495PP19N023767,가마골계곡,가마골계곡,610,관광명소
237175,Jun-21,CULTURE_001364,독용산성,독용산성,610,관광명소
242453,Jun-21,SAN_0335,봉대산,봉대산,610,관광명소
243973,Jun-21,KC495PP19N032450,산성계곡,산성계곡,610,관광명소
246185,Jun-21,KC498PP19N006633,선원공원,선원공원,610,관광명소
250672,Jun-21,KC495PP19N014050,여궁폭포,여궁폭포,610,관광명소
253069,Jun-21,KC498PP19N001581,용인중앙공원,용인중앙공원,610,관광명소
257844,Jun-21,KC498PP19N001418,증산체육공원,증산체육공원,610,관광명소
261234,Jun-21,SAN_0728,포암산,포암산,610,관광명소
261802,Jun-21,KC495PP19N032705,하추리계곡,하추리계곡,610,관광명소
262611,Jun-21,KC498PP19N000573,해상공원,해상공원,610,관광명소
262841,Jun-21,KC498PP19N008199,허브천문공원,허브천문공원,610,관광명소
262899,Jun-21,KC495PP19N033810,현리유원지,현리유원지,610,관광명소
263575,Jun-21,KC498PP19N008125,환호해맞이공원,환호해맞이공원,610,관광명소
229573,Jun-21,SAN_0027,갑장산,갑장산,600,관광명소
231214,Jun-21,CULTURE_001469,공양왕릉,공양왕릉,600,관광명소
234333,Jun-21,KC495PP19N020441,낭하리해변,낭하리해변,600,관광명소
238894,Jun-21,KC498PP19N001983,말죽거리공원,말죽거리공원,600,관광명소
243610,Jun-21,KC495PP19N026184,사근진해수욕장,사근진해수욕장,600,관광명소
247004,Jun-21,KC498PP19N000001,소사대공원,소사대공원,600,관광명소
252014,Jun-21,KC498PP19N006288,오치골공원,오치골공원,600,관광명소
252908,Jun-21,KC498PP19N003139,용봉정근린공원,용봉정근린공원,600,관광명소
257094,Jun-21,KC498PP19N006249,조치원문화정원,조치원문화정원,600,관광명소
260586,Jun-21,KC498PP19N002779,테마공원,테마공원,600,관광명소
231794,Jun-21,KC495PP19N026137,교암해수욕장,교암해수욕장,590,관광명소
232454,Jun-21,KC498PP19N000213,군탄공원,군탄공원,590,관광명소
232585,Jun-21,KC498PP19N003268,그린공원,그린공원,590,관광명소
233414,Jun-21,KC498PP19N008285,김포레코파크,김포레코파크,590,관광명소
241107,Jun-21,KC495PP19N025373,방동약수,방동약수,590,관광명소
246502,Jun-21,KC495PP19N001898,성불계곡,성불계곡,590,관광명소
246670,Jun-21,KC498PP19N004048,세계모란공원,세계모란공원,590,관광명소
249814,Jun-21,KC498PP19N003893,안중레포츠공원,안중레포츠공원,590,관광명소
250690,Jun-21,KC498PP19N000383,여기산공원,여기산공원,590,관광명소
251970,Jun-21,KC498PP19N007496,오조산공원,오조산공원,590,관광명소
252008,Jun-21,CULTURE_001217,오층석탑,오층석탑,590,관광명소
255769,Jun-21,KC495PP19N002787,작천계곡,작천계곡,590,관광명소
256703,Jun-21,SAN_0617,정수산,정수산,590,관광명소
257648,Jun-21,KC498PP19N006007,중봉,중봉,590,관광명소
260975,Jun-21,KC498PP19N005917,팔당팔화수변공원,팔당팔화수변공원,590,관광명소
262476,Jun-21,KC498PP19N003281,항공우주테마공원,항공우주테마공원,590,관광명소
229020,Jun-21,KC498PP19N004507,가막들공원,가막들공원,580,관광명소
230491,Jun-21,KC498PP19N000486,경포호수광장,경포호수광장,580,관광명소
231232,Jun-21,KC498PP19N003181,공작산생태숲,공작산생태숲,580,관광명소
236892,Jun-21,KC495PP19N015919,도리산전망대,도리산전망대,580,관광명소
237144,Jun-21,KC498PP19N007353,독산근린공원,독산근린공원,580,관광명소
240780,Jun-21,SAN_0274,박지산,박지산,580,관광명소
241485,Jun-21,KC498PP19N007197,백범광장,백범광장,580,관광명소
242985,Jun-21,SAN_0359,북병산,북병산,580,관광명소
243192,Jun-21,CULTURE_001182,불국사삼층석탑,불국사삼층석탑,580,관광명소
244007,Jun-21,KC495PP19N001535,산수리계곡,산수리계곡,580,관광명소
246059,Jun-21,KC498PP19N003969,선돌공원,선돌공원,580,관광명소
247764,Jun-21,SAN_0454,수레의산,수레의산,580,관광명소
248834,Jun-21,KC495PP19N032521,신성계곡,신성계곡,580,관광명소
250523,Jun-21,SAN_0495,억불산,억불산,580,관광명소
251018,Jun-21,KC498PP19N000374,연수체육공원,연수체육공원,580,관광명소
252813,Jun-21,KC495PP19N015981,용두연유원지,용두연유원지,580,관광명소
255232,Jun-21,KC498PP19N006880,인계예술공원,인계예술공원,580,관광명소
258454,Jun-21,KC495PP19N013516,찰비계곡,찰비계곡,580,관광명소
258870,Jun-21,KC498PP19N003890,천왕근린공원,천왕근린공원,580,관광명소
259554,Jun-21,KC495PP19N018406,청풍마리나,청풍마리나,580,관광명소
232384,Jun-21,KC498PP19N004201,국제평화아트파크,국제평화아트파크,577,관광명소
229660,Jun-21,KC498PP19N000755,강변공원,강변공원,570,관광명소
232222,Jun-21,KC495PP19N026139,구영해수욕장,구영해수욕장,570,관광명소
235140,Jun-21,KC498PP19N002939,다남공원,다남공원,570,관광명소
238743,Jun-21,KC495PP19N032386,만산동계곡,만산동계곡,570,관광명소
239195,Jun-21,KC495PP19N015555,먼동해수욕장,먼동해수욕장,570,관광명소
241900,Jun-21,KC498PP19N002996,벌말어린이공원,벌말어린이공원,570,관광명소
242696,Jun-21,KC498PP19N004385,봉황대공원,봉황대공원,570,관광명소
242702,Jun-21,SAN_0349,봉황산,봉황산,570,관광명소
246173,Jun-21,KC498PP19N007848,선운산도립공원,선운산도립공원,570,관광명소
246508,Jun-21,SAN_0437,성불산,성불산,570,관광명소
247508,Jun-21,KC495PP19N026197,송정솔바람해수욕장,송정솔바람해수욕장,570,관광명소
253020,Jun-21,KC498PP19N004014,용암광장,용암광장,570,관광명소
253655,Jun-21,KC498PP19N003274,울산애견공원,울산애견공원,570,관광명소
254931,Jun-21,KC498PP19N000559,의암공원,의암공원,570,관광명소
256081,Jun-21,KC498PP19N002605,장성공원,장성공원,570,관광명소
259185,Jun-21,KC498PP19N003745,청계중앙공원,청계중앙공원,570,관광명소
261581,Jun-21,KC498PP19N003647,하남체육공원,하남체육공원,570,관광명소
264069,Jun-21,CULTURE_001450,흑성산성,흑성산성,570,관광명소
228828,Jun-21,KC498PP19N006657,APEC나루공원,APEC나루공원,560,관광명소
231051,Jun-21,KC495PP19N035846,곡운구곡,곡운구곡,560,관광명소
232521,Jun-21,KC495PP19N026125,궁촌해수욕장,궁촌해수욕장,560,관광명소
233704,Jun-21,KC495PP19N026080,나로우주해수욕장,나로우주해수욕장,560,관광명소
237513,Jun-21,KC495PP19N026156,동산항해수욕장,동산항해수욕장,560,관광명소
240376,Jun-21,KC498PP19N007182,미관광장,미관광장,560,관광명소
243672,Jun-21,KC498PP19N003803,사라수변공원,사라수변공원,560,관광명소
252220,Jun-21,KC498PP19N004062,옥정체육공원,옥정체육공원,560,관광명소
254746,Jun-21,KC495PP19N033746,은파유원지,은파유원지,560,관광명소
257987,Jun-21,KC498PP19N001419,지산공원,지산공원,560,관광명소
258731,Jun-21,KC498PP19N007840,천마산군립공원,천마산군립공원,560,관광명소
260390,Jun-21,KC498PP19N006777,탑동공원,탑동공원,560,관광명소
263855,Jun-21,KC498PP19N001568,횡성문화체육공원,횡성문화체육공원,560,관광명소
231863,Jun-21,KC495PP19N033567,구드래조각공원,구드래조각공원,550,관광명소
232570,Jun-21,KC495PP19N002760,귀목계곡,귀목계곡,550,관광명소
235339,Jun-21,SAN_0149,단석산,단석산,550,관광명소
237138,Jun-21,KC498PP19N000582,독봉산웰빙공원,독봉산웰빙공원,550,관광명소
240538,Jun-21,KC498PP19N001073,미천공원,미천공원,550,관광명소
242345,Jun-21,SAN_0332,복계산,복계산,550,관광명소
243985,Jun-21,SAN_0390,산성산,산성산,550,관광명소
246195,Jun-21,KC495PP19N014558,선유담계곡,선유담계곡,550,관광명소
251170,Jun-21,KC498PP19N007852,연화산도립공원,연화산도립공원,550,관광명소
252254,Jun-21,KC495PP19N033725,옥포랜드,옥포랜드,550,관광명소
256367,Jun-21,KC495PP19N015803,재약산주암계곡,재약산주암계곡,550,관광명소
256748,Jun-21,KC498PP19N000198,정자공원,정자공원,550,관광명소
257459,Jun-21,KC498PP19N001392,죽미체육공원,죽미체육공원,550,관광명소
262981,Jun-21,KC498PP19N002881,호계공원,호계공원,550,관광명소
263181,Jun-21,KC495PP19N032714,홍류폭포,홍류폭포,550,관광명소
229411,Jun-21,KC498PP19N001747,갈미한글공원,갈미한글공원,540,관광명소
233213,Jun-21,CULTURE_001228,기마인물형토기,기마인물형토기,540,관광명소
236647,Jun-21,KC495PP19N026129,덕천해수욕장,덕천해수욕장,540,관광명소
238809,Jun-21,KC495PP19N032388,만연폭포,만연폭포,540,관광명소
239922,Jun-21,KC498PP19N000165,무지개공원,무지개공원,540,관광명소
240518,Jun-21,KC495PP19N035844,미약골,미약골,540,관광명소
241413,Jun-21,KC495PP19N015147,백둔계곡,백둔계곡,540,관광명소
242511,Jun-21,SAN_0342,봉미산,봉미산,540,관광명소
246135,Jun-21,KC495PP19N032484,선암계곡,선암계곡,540,관광명소
247996,Jun-21,SAN_0457,수양산,수양산,540,관광명소
251880,Jun-21,KC495PP19N032558,오송폭포,오송폭포,540,관광명소
252789,Jun-21,CULTURE_001221,용두사지철당간,용두사지철당간,540,관광명소
257850,Jun-21,KC495PP19N026240,증산해수욕장,증산해수욕장,540,관광명소
259393,Jun-21,KC498PP19N006833,청솔공원,청솔공원,540,관광명소
261975,Jun-21,KC498PP19N001377,한국SGI평화공원,한국SGI평화공원,540,관광명소
230845,Jun-21,KC495PP19N023565,고성연화계곡,고성연화계곡,530,관광명소
233486,Jun-21,KC498PP19N008497,까치산근린공원,까치산근린공원,530,관광명소
235698,Jun-21,KC495PP19N015539,당진농심테마파크,당진농심테마파크,530,관광명소
236743,Jun-21,SAN_0183,도고산,도고산,530,관광명소
237130,Jun-21,KC498PP19N001942,독바위공원,독바위공원,530,관광명소
252718,Jun-21,KC495PP19N014020,용담계곡,용담계곡,530,관광명소
254343,Jun-21,KC495PP19N026319,위도해수욕장,위도해수욕장,530,관광명소
229872,Jun-21,KC498PP19N004635,개금테마공원,개금테마공원,520,관광명소
230099,Jun-21,KC495PP19N023090,거제랜드,거제랜드,520,관광명소
236629,Jun-21,KC498PP19N003198,덕진광장,덕진광장,520,관광명소
238622,Jun-21,SAN_0215,마적산,마적산,520,관광명소
238652,Jun-21,KC495PP19N015284,마천산산림욕장,마천산산림욕장,520,관광명소
239216,Jun-21,KC498PP19N000118,메타세콰이어숲,메타세콰이어숲,520,관광명소
239534,Jun-21,KC495PP19N001147,모악랜드,모악랜드,520,관광명소
242889,Jun-21,KC495PP19N015882,부연동계곡,부연동계곡,520,관광명소
247405,Jun-21,KC498PP19N004237,송도오션파크,송도오션파크,520,관광명소
249912,Jun-21,KC498PP19N000252,암사생태공원,암사생태공원,520,관광명소
254572,Jun-21,KC495PP19N032620,육담폭포,육담폭포,520,관광명소
259695,Jun-21,KC498PP19N000064,초전공원,초전공원,520,관광명소
262082,Jun-21,KC498PP19N001370,한마음공원,한마음공원,520,관광명소
229387,Jun-21,KC495PP19N015001,갈목해수욕장,갈목해수욕장,510,관광명소
230759,Jun-21,KC498PP19N003992,고복자연공원,고복자연공원,510,관광명소
234105,Jun-21,KC498PP19N004590,남양공원,남양공원,510,관광명소
236472,Jun-21,KC498PP19N006627,덕동산근린공원,덕동산근린공원,510,관광명소
240092,Jun-21,KC495PP19N032409,문수계곡,문수계곡,510,관광명소
241401,Jun-21,KC498PP19N004328,백두대간생태교육장,백두대간생태교육장,510,관광명소
242540,Jun-21,KC498PP19N007880,봉수대공원,봉수대공원,510,관광명소
245498,Jun-21,KC498PP19N002237,서산공원,서산공원,510,관광명소
247166,Jun-21,KC498PP19N004333,손흥민체육공원,손흥민체육공원,510,관광명소
249683,Jun-21,KC498PP19N000650,안산문화광장,안산문화광장,510,관광명소
251292,Jun-21,KC498PP19N005950,영랑호습지생태공원,영랑호습지생태공원,510,관광명소
251847,Jun-21,KC495PP19N026206,오산해수욕장,오산해수욕장,510,관광명소
252325,Jun-21,KC498PP19N002477,온천공원,온천공원,510,관광명소
253661,Jun-21,CULTURE_001316,울산왜성,울산왜성,510,관광명소
253793,Jun-21,KC495PP19N035834,원당계곡,원당계곡,510,관광명소
259103,Jun-21,KC498PP19N007144,철쭉동산,철쭉동산,510,관광명소
260067,Jun-21,KC495PP19N015989,칠성계곡,칠성계곡,510,관광명소
261702,Jun-21,KC495PP19N026255,하맹방해수욕장,하맹방해수욕장,510,관광명소
262335,Jun-21,CULTURE_001554,할미산성,할미산성,510,관광명소
262773,Jun-21,KC495PP19N002062,향가유원지,향가유원지,510,관광명소
231040,Jun-21,KC498PP19N000515,곡교천시민체육공원,곡교천시민체육공원,500,관광명소
231395,Jun-21,KC498PP19N002942,관악산생태공원,관악산생태공원,500,관광명소
232360,Jun-21,KC498PP19N007525,국립신암선열공원,국립신암선열공원,500,관광명소
235050,Jun-21,KC498PP19N000934,능골공원,능골공원,500,관광명소
237735,Jun-21,KC498PP19N000247,두꺼비생태공원,두꺼비생태공원,500,관광명소
238028,Jun-21,SAN_0204,둔철산,둔철산,500,관광명소
238464,Jun-21,KC495PP19N015411,마복산목재문화체험장,마복산목재문화체험장,500,관광명소
240045,Jun-21,KC498PP19N007023,문래공원,문래공원,500,관광명소
241143,Jun-21,KC498PP19N000393,방아다리공원,방아다리공원,500,관광명소
241443,Jun-21,KC495PP19N033642,백로주유원지,백로주유원지,500,관광명소
241819,Jun-21,KC495PP19N013888,뱅뱅이골기찬랜드,뱅뱅이골기찬랜드,500,관광명소
242731,Jun-21,KC498PP19N007588,부곡체육공원,부곡체육공원,500,관광명소
247148,Jun-21,KC498PP19N005436,손기정공원,손기정공원,500,관광명소
247172,Jun-21,KC498PP19N004310,솔개공원,솔개공원,500,관광명소
249264,Jun-21,KC498PP19N007933,쌍용공원,쌍용공원,500,관광명소
253764,Jun-21,KC495PP19N013876,웅천해수욕장,웅천해수욕장,500,관광명소
253811,Jun-21,KC498PP19N000318,원당산공원,원당산공원,500,관광명소
253869,Jun-21,KC498PP19N007069,원미공원,원미공원,500,관광명소
257082,Jun-21,KC498PP19N003190,조천만세동산,조천만세동산,500,관광명소
258097,Jun-21,KC495PP19N015108,지지계곡,지지계곡,500,관광명소
258399,Jun-21,KC495PP19N014446,진해용추폭포,진해용추폭포,500,관광명소
260775,Jun-21,KC498PP19N002786,통일공원,통일공원,500,관광명소
261562,Jun-21,KC495PP19N014562,하나개유원지,하나개유원지,500,관광명소
241583,Jun-21,KC498PP19N000262,백수해안공원,백수해안공원,498,관광명소
238771,Jun-21,KC498PP19N000088,만세공원,만세공원,496,관광명소
230520,Jun-21,KC498PP19N007346,계남공원,계남공원,490,관광명소
234111,Jun-21,KC495PP19N015995,남양주유기농테마파크,남양주유기농테마파크,490,관광명소
234549,Jun-21,KC498PP19N008228,넘은들공원,넘은들공원,490,관광명소
242254,Jun-21,SAN_0327,보련산,보련산,490,관광명소
243714,Jun-21,KC495PP19N026301,사목해수욕장,사목해수욕장,490,관광명소
244110,Jun-21,KC495PP19N035810,살둔계곡,살둔계곡,490,관광명소
245203,Jun-21,KC495PP19N033667,샘터유원지,샘터유원지,490,관광명소
249802,Jun-21,KC498PP19N007003,안중근공원,안중근공원,490,관광명소
251188,Jun-21,KC495PP19N032553,열두개울계곡,열두개울계곡,490,관광명소
252948,Jun-21,KC498PP19N003261,용산역광장,용산역광장,490,관광명소
254855,Jun-21,KC498PP19N007836,응봉근린공원,응봉근린공원,490,관광명소
260939,Jun-21,KC498PP19N007854,팔공산도립공원,팔공산도립공원,490,관광명소
261894,Jun-21,KC498PP19N006970,학운공원,학운공원,490,관광명소
264136,Jun-21,KC498PP19N000173,희망공원,희망공원,490,관광명소
230721,Jun-21,CULTURE_001353,고려성,고려성,480,관광명소
229062,Jun-21,KC498PP19N006181,가산수변공원,가산수변공원,480,관광명소
233710,Jun-21,KC498PP19N003701,나루공원,나루공원,480,관광명소
236769,Jun-21,KC498PP19N001932,도깨비공원,도깨비공원,480,관광명소
238765,Jun-21,KC495PP19N026091,만성리해수욕장,만성리해수욕장,480,관광명소
